TransactionID,AccountID,TransactionDate,TransactionType,TransactionAmount,Country,IsFlagged,AccountBalance,BeneficiaryAccountID,TransactionDescription
9846,5772925,2022-04-17,credit,52537.65993549795,Germany,Normal,704530.781624877,2144598,Payment for services
9847,9079850,2022-05-25,debit,85423.3644019368,India,Normal,893060.3202754398,8476371,Transfer to savings
9848,4138832,2022-12-20,debit,60585.997814791495,India,Normal,841396.8426118096,5535682,ATM withdrawal
9849,3050276,2022-02-14,credit,72521.98234104471,Germany,Normal,116640.15413000136,5085509,Online purchase
9850,3809858,2022-12-08,credit,22891.032089914213,USA,Normal,608823.5481947508,8073905,Loan repayment
9851,6973721,2022-09-05,payment,15597.48484113939,Germany,Normal,596521.7630555268,4213319,Payment for services
9852,3016142,2022-03-08,transfer,23038.341276531504,Brazil,Normal,303817.5428858317,5798718,Transfer to savings
9853,5587826,2022-03-30,debit,49309.93414224281,Brazil,Normal,184187.29554728078,7559839,ATM withdrawal
9854,5544943,2022-04-13,debit,80098.46682913415,Russia,Normal,199588.70812800198,1498858,Online purchase
9855,3691207,2022-03-22,transfer,35405.84510912187,Brazil,Normal,177630.01426321935,3088709,Loan repayment
9856,4250060,2022-11-07,transfer,56485.93004137719,India,Normal,806283.046047745,3702523,Payment for services
9857,9007599,2022-09-09,debit,80483.197973214,Russia,Normal,148478.21135302246,3122802,Transfer to savings
9858,4971586,2022-02-21,credit,23885.258844603264,India,Normal,264465.53814407124,3547053,ATM withdrawal
9859,1374344,2022-08-01,credit,88298.74373463175,USA,Normal,217866.62568126182,3562231,Online purchase
9860,8021982,2022-09-10,transfer,95308.7003991161,China,Normal,712885.5467257908,2924288,Loan repayment
9861,3851957,2022-06-05,debit,3906.6238785741693,Germany,Normal,158480.05480269244,6819475,Payment for services
9862,7472345,2022-05-01,transfer,5920.519897377872,China,Normal,24162.546113218003,8717759,Transfer to savings
9863,2548496,2022-04-18,credit,9105.062277434226,India,Normal,374287.99937604024,6697442,ATM withdrawal
9864,1295863,2022-10-13,payment,77679.07316687937,Germany,Normal,305163.7517248716,6870985,Online purchase
9865,9196722,2022-01-25,payment,18941.80114844598,India,Normal,397764.9344852553,8283490,Loan repayment
9866,2389068,2022-01-10,credit,72572.34168672605,USA,Normal,753840.3575394646,4227790,Payment for services
9867,1226884,2022-07-03,transfer,44133.19422648992,Russia,Normal,12465.672204272272,6648506,Transfer to savings
9868,4417932,2022-05-14,payment,83627.13838704655,Germany,Normal,37803.83097738507,3172401,ATM withdrawal
9869,8339096,2022-07-02,credit,80857.45572629808,India,Normal,255719.06740262118,3757746,Online purchase
9870,8034926,2022-12-13,debit,95966.65951263087,Brazil,Suspicious,889219.5654311981,2789431,Loan repayment
9871,5506371,2022-03-23,transfer,25111.27466913634,Brazil,Normal,169157.59314770397,5391665,Payment for services
9872,1078563,2022-03-31,transfer,22931.623885575496,India,Normal,997038.2529859286,1490631,Transfer to savings
9873,2138355,2022-09-15,payment,3160.4824491070417,China,Normal,805711.9968147598,2295596,ATM withdrawal
9874,6131547,2022-01-17,transfer,41047.505381698626,Russia,Normal,456190.93947389984,7391293,Online purchase
9875,3196856,2022-02-02,payment,45911.72624385415,USA,Normal,747887.4590240818,8112250,Loan repayment
9876,6504637,2022-06-22,payment,96451.73820460952,USA,Normal,518863.2434244188,6916219,Payment for services
9877,2372407,2022-08-09,credit,83080.2215642556,India,Normal,566035.6654133952,5693043,Transfer to savings
9878,3133643,2022-02-28,payment,16687.503887811854,USA,Normal,580813.6647446591,2137911,ATM withdrawal
9879,4001519,2022-11-13,debit,79850.951367194,Germany,Normal,648755.6408123348,6671243,Online purchase
9880,8213741,2022-04-27,transfer,17838.14509076723,USA,Normal,60858.1136115868,1061580,Loan repayment
9881,2069024,2022-03-03,payment,7785.7293350791315,Brazil,Suspicious,616536.4551258564,3385607,Payment for services
9882,2362270,2022-10-15,transfer,83709.90431815908,India,Normal,716976.8870003249,1924662,Transfer to savings
9883,8913614,2022-04-25,payment,97596.19858987424,Germany,Normal,310792.0627232092,1579591,ATM withdrawal
9884,7575046,2022-09-07,credit,8820.973267335132,USA,Normal,978580.9725903097,3210955,Online purchase
9885,5533027,2022-05-13,debit,81394.34837308602,Brazil,Normal,144530.6415028432,7198672,Loan repayment
9886,8032205,2022-06-24,transfer,85922.67273783032,Russia,Suspicious,910451.4782761345,8716250,Payment for services
9887,1901111,2022-07-01,credit,11884.370870801553,China,Suspicious,676481.763004922,6425996,Transfer to savings
9888,3114253,2022-01-24,transfer,28332.514642476886,USA,Normal,664348.0467409147,2595276,ATM withdrawal
9889,9678768,2022-10-13,credit,73368.72729491636,Brazil,Normal,876035.0576536735,7094696,Online purchase
9890,9014324,2022-05-17,debit,80774.95065545701,Russia,Normal,831746.0383795096,4007317,Loan repayment
9891,8777901,2022-03-19,payment,35403.87246374602,Russia,Normal,345499.8888562188,2188695,Payment for services
9892,5809073,2022-12-20,credit,16001.340673955296,Brazil,Normal,705399.2653354798,2001885,Transfer to savings
9893,7868546,2022-09-21,transfer,64837.9641561637,Brazil,Normal,50697.52242865939,8754636,ATM withdrawal
9894,5404309,2022-11-06,transfer,70199.84063831538,Brazil,Normal,464072.03038258717,6065735,Online purchase
9895,2620706,2022-12-09,credit,50365.749310963845,China,Normal,937783.4829982421,2665399,Loan repayment
9896,5240843,2022-02-23,debit,14502.657353325158,India,Normal,274162.0388565424,7475327,Payment for services
9897,1770569,2022-12-28,debit,84450.22956481799,Brazil,Normal,50065.79198661,5853637,Transfer to savings
9898,3513384,2022-01-26,payment,64530.143247060994,India,Normal,582986.6974422213,8997365,ATM withdrawal
9899,8813516,2022-08-13,payment,86917.73324059522,Russia,Normal,355164.253090154,9360213,Online purchase
9900,1115042,2022-08-23,transfer,93297.57775826336,China,Normal,379745.50175219664,4656894,Loan repayment
9901,1092447,2022-02-26,transfer,80571.7285652525,Russia,Normal,582498.9413381094,7119927,Payment for services
9902,6547631,2022-02-24,payment,95866.15487748831,China,Normal,621626.9004422845,3254775,Transfer to savings
9903,8498725,2022-11-09,payment,95426.23199712891,Russia,Normal,437378.2333854366,5842131,ATM withdrawal
9904,8352855,2022-11-09,payment,61938.2620934797,Germany,Normal,507598.4872652649,8426142,Online purchase
9905,3743122,2022-02-22,credit,72820.1284485316,Germany,Normal,993256.4311701308,3243012,Loan repayment
9906,4734341,2022-10-15,payment,69943.85944533379,Brazil,Normal,957152.2432387515,2449644,Payment for services
9907,4535797,2022-01-22,credit,62117.40814026545,India,Normal,707346.3403171017,5135545,Transfer to savings
9908,8397803,2022-09-17,credit,1945.3240313269137,Russia,Normal,161563.3789862886,3531549,ATM withdrawal
9909,7277609,2022-02-23,payment,35597.10914174276,China,Normal,360024.08797913545,4289858,Online purchase
9910,9165571,2022-03-27,debit,10016.83058801092,USA,Normal,883099.9152644171,5167625,Loan repayment
9911,4727904,2022-11-19,debit,30032.908422116445,Germany,Normal,423623.559587567,2965256,Payment for services
9912,4232567,2022-03-02,transfer,6865.795044540485,Germany,Normal,955372.1126113457,1365789,Transfer to savings
9913,5361909,2022-04-16,payment,92003.94935016666,Russia,Normal,488352.9530807027,5827740,ATM withdrawal
9914,7808210,2022-07-05,transfer,45138.4782664387,USA,Normal,861782.9572917061,8209080,Online purchase
9915,7216618,2022-03-22,payment,18944.551123061785,India,Normal,35475.3616380452,4044385,Loan repayment
9916,2149707,2022-05-30,transfer,58482.07531408455,India,Normal,434220.27842329553,9404633,Payment for services
9917,6572618,2022-12-29,credit,19653.12882792828,India,Normal,700291.8245640815,3624890,Transfer to savings
9918,5880779,2022-08-15,payment,80445.98777582472,Brazil,Normal,863578.1758900083,6110371,ATM withdrawal
9919,4783938,2022-09-17,debit,30598.8517829277,Brazil,Normal,609671.9295319456,7880291,Online purchase
9920,7396930,2022-09-13,payment,31496.914280164427,Russia,Normal,173344.69973852474,8368154,Loan repayment
9921,4743382,2022-02-20,transfer,86996.39488220275,USA,Normal,885805.5858160639,7841113,Payment for services
9922,5172975,2022-03-20,transfer,55924.69643617698,Russia,Normal,574855.6813576897,3907225,Transfer to savings
9923,5231874,2022-11-28,transfer,88731.33755449344,China,Normal,108107.37993253625,6730936,ATM withdrawal
9924,1481193,2022-07-06,transfer,41294.67410623716,USA,Normal,463900.39271209564,7231650,Online purchase
9925,3759127,2022-06-21,transfer,34399.330378242266,China,Suspicious,698973.4991869432,6053711,Loan repayment
9926,8378343,2022-03-12,transfer,50625.237696638156,USA,Normal,451070.64474174764,5393034,Payment for services
9927,1627475,2022-03-04,debit,6158.552203578925,Brazil,Normal,870803.0282538278,5423520,Transfer to savings
9928,1540027,2022-04-14,transfer,15428.535113220025,India,Normal,423751.94512931583,3747946,ATM withdrawal
9929,7357658,2022-08-13,debit,21959.96835627447,Germany,Normal,583494.3442642078,3302749,Online purchase
9930,2797355,2022-08-01,payment,81669.56149581932,USA,Normal,211249.3189583028,1879177,Loan repayment
9931,1755724,2022-01-04,credit,73382.53770350697,USA,Normal,512735.081410107,1294527,Payment for services
9932,6159253,2022-05-06,debit,19338.79480560652,Germany,Normal,222935.02420173574,7827492,Transfer to savings
9933,8641646,2022-08-31,payment,27681.988961708852,USA,Normal,225264.62923466408,5048415,ATM withdrawal
9934,4482837,2022-06-24,credit,94426.74372807809,India,Normal,279974.55198901764,8655639,Online purchase
9935,2436052,2022-05-27,debit,8589.438192980153,Russia,Normal,44294.847520930336,7259051,Loan repayment
9936,4537553,2022-09-16,debit,54750.03526382453,Germany,Normal,163393.31077559383,2986790,Payment for services
9937,4931067,2022-03-29,payment,52205.47913152975,Germany,Normal,424418.189270528,9953834,Transfer to savings
9938,6881468,2022-02-13,transfer,72573.52463759734,India,Normal,131147.39265746519,4654014,ATM withdrawal
9939,5494445,2022-05-17,debit,26150.92328158672,India,Normal,133471.41204202906,3568426,Online purchase
9940,1696084,2022-07-10,debit,93477.91735328252,Germany,Normal,967935.0351978387,4030027,Loan repayment
9941,3481498,2022-08-01,payment,41064.18233405321,India,Fraudulent,427154.65346088656,3331684,Payment for services
9942,4104379,2022-07-04,transfer,28579.103527348143,Russia,Normal,403792.32635240664,5932102,Transfer to savings
9943,8233646,2022-11-19,credit,33693.57299041802,India,Normal,267808.8812744988,5609001,ATM withdrawal
9944,7258588,2022-12-07,transfer,34878.74765654055,Russia,Suspicious,512495.91439155757,6554411,Online purchase
9945,6511598,2022-05-06,transfer,19900.85208239134,India,Normal,596105.2951678874,8984165,Loan repayment
9946,1036051,2022-03-19,payment,92806.11144157799,Germany,Normal,418243.7034072968,2610025,Payment for services
9947,7307365,2022-09-29,transfer,17495.769709087323,USA,Normal,393869.13560343935,7146170,Transfer to savings
9948,5677202,2022-08-04,payment,88284.43510759353,China,Normal,700456.6409756906,1376474,ATM withdrawal
9949,6320218,2022-04-27,credit,40498.872701843335,Germany,Normal,949781.7232160299,1614281,Online purchase
9950,7102744,2022-03-12,debit,26934.955586240056,China,Normal,877834.288775488,9005929,Loan repayment
9951,4666279,2022-08-08,debit,19858.910194337746,India,Normal,118708.40487869854,5160245,Payment for services
9952,4436005,2022-07-31,payment,50439.18956752793,India,Normal,652343.4395002028,7609770,Transfer to savings
9953,4852659,2022-07-29,payment,66929.16171352674,USA,Normal,7146.9077397603905,9037640,ATM withdrawal
9954,3700502,2022-08-23,transfer,89823.12083574352,India,Normal,633128.4681730962,8013549,Online purchase
9955,5567994,2022-09-22,transfer,65248.13390517634,China,Normal,464407.15356604033,1027752,Loan repayment
9956,3022862,2022-12-16,debit,48371.412402374284,Germany,Normal,491163.94103859866,4152209,Payment for services
9957,8656575,2022-07-05,debit,3357.2716971768336,Germany,Normal,588066.8052913265,7781917,Transfer to savings
9958,6006034,2022-01-16,debit,91543.5362985052,Russia,Normal,742681.1157507906,4354744,ATM withdrawal
9959,1677551,2022-08-15,payment,90237.90060581414,USA,Normal,729484.8568676795,4226810,Online purchase
9960,2212740,2022-03-16,credit,37877.90956240929,China,Normal,44574.58364352609,2484303,Loan repayment
9961,7380863,2022-01-06,credit,2913.1759209344937,India,Normal,736520.7368628632,2543084,Payment for services
9962,8546361,2022-09-22,payment,73339.6214552453,Brazil,Normal,829832.999071087,2843743,Transfer to savings
9963,1497165,2022-02-05,transfer,79170.17087694464,USA,Normal,68265.8071731589,3318759,ATM withdrawal
9964,4732529,2022-02-13,credit,54251.158297239155,USA,Normal,323014.30601761857,6562322,Online purchase
9965,6031833,2022-06-23,transfer,40293.46977642945,Brazil,Normal,792084.8704243475,6319785,Loan repayment
9966,8239239,2022-06-11,debit,85114.77245192186,Germany,Normal,493157.5050201322,4683184,Payment for services
9967,3560390,2022-07-25,debit,19259.71650450881,Russia,Normal,694921.579703075,9485189,Transfer to savings
9968,4093348,2022-03-26,transfer,43961.42333968992,Germany,Normal,502365.57601737475,6117461,ATM withdrawal
9969,9258103,2022-08-11,debit,2458.3662107618798,Germany,Normal,978224.6275631853,2427340,Online purchase
9970,1978536,2022-02-01,payment,16409.412692468843,Brazil,Normal,936199.4535590749,7616661,Loan repayment
9971,6244899,2022-07-21,transfer,94083.7151554543,India,Normal,281217.1273820084,3003259,Payment for services
9972,1605743,2022-01-19,transfer,57812.5442039721,India,Normal,385946.2332613197,6518377,Transfer to savings
9973,3246928,2022-12-05,transfer,80561.17702948657,Russia,Normal,431402.86323553504,5877964,ATM withdrawal
9974,2197678,2022-11-25,credit,48655.176406130326,Russia,Normal,104293.91251029052,5642518,Online purchase
9975,3486179,2022-03-19,transfer,83484.36152987393,China,Normal,404134.53938475816,4731390,Loan repayment
9976,8147333,2022-10-22,transfer,53899.66157902347,China,Normal,774870.3364045089,7217386,Payment for services
9977,1003420,2022-01-30,transfer,463.72596396445346,Germany,Normal,846911.5918209715,8035039,Transfer to savings
9978,8137763,2022-11-20,credit,89970.9037130125,Brazil,Normal,886144.1371632173,3113691,ATM withdrawal
9979,7470181,2023-01-01,debit,14865.126322392902,Russia,Normal,14657.544271457675,3338201,Online purchase
9980,5735332,2022-12-05,credit,45060.970583164,USA,Normal,788827.1581444836,3489565,Loan repayment
9981,6176367,2022-09-24,payment,47672.66614158398,India,Normal,502677.421716786,4844083,Payment for services
9982,5638952,2022-06-01,transfer,4733.155006234487,Brazil,Suspicious,206238.5289141562,7809884,Transfer to savings
9983,8868451,2022-08-03,payment,5316.5078400700995,Russia,Normal,498795.1480091849,4267969,ATM withdrawal
9984,7749645,2022-07-25,credit,76257.55542637623,China,Fraudulent,844276.0406351242,7527730,Online purchase
9985,8585321,2022-12-15,debit,30052.07449716898,Russia,Normal,434305.94282384997,2128805,Loan repayment
9986,7380798,2022-12-25,debit,40968.72034232601,India,Normal,990462.034490964,9111777,Payment for services
9987,2308396,2022-10-11,transfer,56415.610421369325,Russia,Normal,616721.5163500381,1172909,Transfer to savings
9988,2235340,2022-06-05,debit,37344.87659368871,India,Normal,489814.6927788272,8686411,ATM withdrawal
9989,9447149,2022-06-10,credit,77505.99228005396,Brazil,Normal,294959.83893456415,4527572,Online purchase
9990,3232821,2022-06-26,credit,88447.62071538056,Russia,Normal,11149.957532767203,5769063,Loan repayment
9991,5356164,2022-01-05,debit,5981.191233144625,Russia,Normal,610587.3018536355,1895938,Payment for services
9992,4079676,2022-05-24,transfer,63543.984356621826,China,Normal,577537.796801732,8733604,Transfer to savings
9993,3729701,2022-09-28,transfer,31772.82414564027,Brazil,Normal,516862.67379700235,5004861,ATM withdrawal
9994,9683823,2022-11-09,credit,58331.695088895074,USA,Normal,537750.6835332653,5055357,Online purchase
9995,4600867,2022-03-17,debit,48395.892740048526,India,Normal,843538.0189068499,2619821,Loan repayment
9996,4596436,2022-12-25,credit,33374.5153160181,Brazil,Normal,316938.2376477668,9037692,Payment for services
9997,4484634,2022-07-26,credit,9490.616476600937,Brazil,Normal,550298.9186058071,6201128,Transfer to savings
9998,6409351,2022-08-17,payment,55948.39675117473,USA,Normal,679979.6310959604,2082417,ATM withdrawal
9999,7805751,2022-11-26,credit,11288.12871701377,Brazil,Normal,209897.94503586812,4154280,Online purchase
